Lat,Long,Curr Heading, Target Heading, Error in Angle,Filtered Error in Angle
39.7470181667,-83.8137758333,2.77441882087,2.13104674865,-0.643372072219,-0.15796083211898804
39.7470151667,-83.8137751667,2.92292370822,2.0901741727,-0.832749535517,-0.20096195936203004
39.7470133333,-83.8137743333,2.71496515404,2.06747789159,-0.647487262453,-0.20806374549865722
39.747012,-83.8137735,2.58299334064,2.05214120301,-0.530852137631,-0.16418981552124023
39.7470103333,-83.8137731667,2.94419709374,2.02540803717,-0.918789056572,-0.714650011062622
39.7470085,-83.8137738333,-2.79282165125,1.9860702052,-1.50429345073,-0.8868342876434326
39.7470068333,-83.813775,-2.53086668548,1.94595383077,-1.80636479093,-1.0815573334693909
39.7470053333,-83.813776,-2.55359005004,1.91082599652,-1.81876926062,-1.3158137202262878
39.7470035,-83.8137765,-2.87534060542,1.87296631375,-1.53487838801,-1.5166189670562744
39.7470021667,-83.8137776667,-2.42276265397,1.84107597211,-2.0193466811,-1.7367305040359498
39.7470005,-83.813779,-2.46685171345,1.80310555986,-2.01322803387,-1.8385174036026002
39.7469986667,-83.8137796667,-2.79282165001,1.76580105193,-1.72456260524,-1.8221569776535034
39.746997,-83.8137808333,-2.53086668548,1.73054862649,-2.02176999521,-1.862757134437561
39.746995,-83.8137811667,-2.97644397675,1.69217886444,-1.61456246599,-1.8786939620971679
39.746993,-83.8137816667,-2.89661399046,1.65367714205,-1.73289417467,-1.8214034557342529
39.7469915,-83.8137816667,3.14159265359,1.62549313118,-1.51609952241,-1.7219777822494506
39.74699,-83.813782,-2.92292370872,1.59705670509,-1.76320489337,-1.7297062397003173
39.746989,-83.8137821667,-2.97644397618,1.57827748394,-1.72846384707,-1.6710450172424316
39.7469883333,-83.813782,2.89661399046,1.56579324157,-1.33082074889,-1.6142966747283936
39.7469876667,-83.8137815,2.4980915448,1.55312139993,-0.944970144862,-1.4567118644714356
39.7469873333,-83.8137815,3.14159265359,1.54681102844,-1.59478162515,-1.4724482774734498
39.746987,-83.8137815,3.14159265359,1.54050256679,-1.6010900868,-1.440025305747986
39.7469865,-83.8137816667,-2.81984209919,1.53116950448,-1.9321737035,-1.480767273902893
